gene_id	gene_name	sample1	sample2	fold_change	direction	total_fpkm	q-value	gene_description
CGI_10004261	.	Pre	Post	4.13	DOWN	3.58	0.0279467	
CGI_10024978	.	Pre	Post	4.13	DOWN	60.86	0.00666529	
CGI_10028286	.	Pre	Post	4.13	DOWN	252.65	0.00215	
XLOC_021973	-	Pre	Post	4.13	DOWN	18.11	0.0303911	
CGI_10010833	.	Pre	Post	4.12	DOWN	282.40	0.0221631	
CGI_10014747	.	Pre	Post	4.12	DOWN	51.95	0.00215	
CGI_10014785	.	Pre	Post	4.12	DOWN	121.86	0.00215	
CGI_10023293	.	Pre	Post	4.12	DOWN	11.67	0.0487647	
XLOC_008297	-	Pre	Post	4.12	UP	10.34	0.0158076	
CGI_10010861	.	Pre	Post	4.11	UP	25.90	0.0352832	
CGI_10013731	.	Pre	Post	4.11	DOWN	21.99	0.0174366	
CGI_10021660	GF2	Pre	Post	4.11	UP	2331.22	0.00215	
CGI_10022433	.	Pre	Post	4.11	DOWN	71.90	0.0221631	
CGI_10014302	.	Pre	Post	4.10	UP	13.66	0.0372623	
CGI_10022362	.	Pre	Post	4.10	DOWN	100.82	0.00215	
CGI_10023026	.	Pre	Post	4.10	DOWN	14.24	0.00889927	
CGI_10023484	.	Pre	Post	4.10	DOWN	11.69	0.0206627	
XLOC_023200	-	Pre	Post	4.09	DOWN	158.32	0.00215	
CGI_10003100	.	Pre	Post	4.08	UP	148.71	0.00666529	
CGI_10017876	.	Pre	Post	4.08	DOWN	16.18	0.0482682	
CGI_10016955	.	Pre	Post	4.07	DOWN	139.30	0.00215	
CGI_10021701	.	Pre	Post	4.07	DOWN	72.71	0.00215	
CGI_10016317	.	Pre	Post	4.06	UP	2650.57	0.00535132	
CGI_10025188	.	Pre	Post	4.06	DOWN	28.37	0.0191388	
XLOC_013207	-	Pre	Post	4.06	DOWN	33.41	0.0174366	
CGI_10006129	.	Pre	Post	4.05	DOWN	54.01	0.00666529	
CGI_10017970	.	Pre	Post	4.05	DOWN	188.17	0.00215	
CGI_10023158	.	Pre	Post	4.05	DOWN	15.57	0.0290306	
CGI_10001203	.	Pre	Post	4.04	DOWN	17.73	0.00215	
CGI_10011725	.	Pre	Post	4.04	UP	52.70	0.00535132	
CGI_10012406	.	Pre	Post	4.04	DOWN	181.63	0.00215	
CGI_10027007	.	Pre	Post	4.04	DOWN	430.97	0.0149661	
CGI_10027026	.	Pre	Post	4.03	DOWN	46.70	0.00382598	
XLOC_017396	CGI_10026626	Pre	Post	4.03	UP	33.66	0.00382598	
CGI_10018265	.	Pre	Post	4.02	DOWN	39.04	0.0174366	
XLOC_016782	-	Pre	Post	4.02	UP	38.77	0.0110432	
CGI_10014034	.	Pre	Post	4.01	DOWN	34.39	0.00215	
CGI_10017222	.	Pre	Post	4.01	DOWN	19.47	0.00535132	
CGI_10017877	.	Pre	Post	4.01	DOWN	117.09	0.0341942	
CGI_10009518	.	Pre	Post	4.00	DOWN	5.25	0.0284851	
CGI_10012830	.	Pre	Post	4.00	DOWN	22.33	0.0206627	
CGI_10016755	.	Pre	Post	4.00	DOWN	15.12	0.00215	
CGI_10018669	.	Pre	Post	4.00	DOWN	263.31	0.00215	
CGI_10003308	.	Pre	Post	3.99	DOWN	82.50	0.0122017	
CGI_10004110	.	Pre	Post	3.99	DOWN	345.67	0.00215	
XLOC_017622	CGI_10020804	Pre	Post	3.99	DOWN	26.32	0.0347071	
CGI_10000852	.	Pre	Post	3.98	DOWN	197.48	0.0214053	
CGI_10004123	.	Pre	Post	3.98	DOWN	52.15	0.00215	
CGI_10006605	.	Pre	Post	3.98	UP	64.75	0.0131324	
CGI_10012982	.	Pre	Post	3.98	DOWN	71.51	0.00785737	
CGI_10013456	.	Pre	Post	3.98	DOWN	8.49	0.0279467	
CGI_10018871	.	Pre	Post	3.98	DOWN	29.39	0.00215	
CGI_10022502	.	Pre	Post	3.98	DOWN	33.20	0.0228219	
CGI_10027441	.	Pre	Post	3.98	DOWN	18.36	0.00215	
CGI_10017875	.	Pre	Post	3.97	UP	9.75	0.0491392	
CGI_10028573	.	Pre	Post	3.97	UP	5.36	0.0472321	
XLOC_011022	CGI_10006146	Pre	Post	3.97	UP	215.40	0.00785737	
CGI_10008293	.	Pre	Post	3.96	DOWN	164.11	0.00382598	
CGI_10018892	.	Pre	Post	3.96	DOWN	178.81	0.00215	
XLOC_013189	-	Pre	Post	3.96	UP	27.59	0.0228219	
XLOC_023495	-	Pre	Post	3.96	UP	16.49	0.0377813	
XLOC_025786	CGI_10009829	Pre	Post	3.96	DOWN	229.50	0.00215	
CGI_10000860	.	Pre	Post	3.95	DOWN	28.02	0.00215	
CGI_10004989	.	Pre	Post	3.95	DOWN	67.33	0.00215	
CGI_10023305	.	Pre	Post	3.95	DOWN	63.50	0.00215	
XLOC_008787	CGI_10028651	Pre	Post	3.95	UP	32.27	0.00535132	
CGI_10019630	.	Pre	Post	3.94	DOWN	45.03	0.046262	
CGI_10025374	.	Pre	Post	3.94	DOWN	40.43	0.00215	
XLOC_016561	-	Pre	Post	3.94	UP	10548.12	0.00666529	
XLOC_021743	-	Pre	Post	3.94	DOWN	18.88	0.0387686	
XLOC_025127	-	Pre	Post	3.94	DOWN	54.03	0.0149661	
CGI_10026975	.	Pre	Post	3.93	DOWN	13.22	0.0167552	
XLOC_013080	-	Pre	Post	3.93	UP	43.56	0.00215	
XLOC_017564	CGI_10019358	Pre	Post	3.93	UP	25.98	0.0110432	
CGI_10007158	.	Pre	Post	3.92	DOWN	6.77	0.0110432	
CGI_10009105	.	Pre	Post	3.92	DOWN	8.06	0.00889927	
CGI_10014839	.	Pre	Post	3.92	UP	66.26	0.00666529	
CGI_10026011	.	Pre	Post	3.92	DOWN	162.21	0.00215	
CGI_10010988	.	Pre	Post	3.91	DOWN	82.58	0.00215	
CGI_10027326	.	Pre	Post	3.91	DOWN	310.41	0.00215	
XLOC_026463	-	Pre	Post	3.91	DOWN	105.34	0.00215	
CGI_10001985	.	Pre	Post	3.90	UP	142.38	0.00215	
CGI_10006482	.	Pre	Post	3.90	UP	605.65	0.00215	
CGI_10013331	.	Pre	Post	3.90	DOWN	31.96	0.0174366	
CGI_10021021	.	Pre	Post	3.90	UP	19.14	0.0182498	
CGI_10024378	.	Pre	Post	3.90	DOWN	119.69	0.00215	
CGI_10006557	.	Pre	Post	3.89	DOWN	19.95	0.0284851	
CGI_10015192	.	Pre	Post	3.89	DOWN	270.01	0.00215	
CGI_10022251	.	Pre	Post	3.89	UP	94.70	0.00215	
CGI_10026051	.	Pre	Post	3.89	DOWN	46.84	0.0122017	
XLOC_008553	CGI_10025289	Pre	Post	3.89	DOWN	48.64	0.00535132	
CGI_10006794	.	Pre	Post	3.88	DOWN	104.03	0.00889927	
CGI_10014339	.	Pre	Post	3.88	DOWN	190.27	0.00215	
CGI_10007661	.	Pre	Post	3.87	DOWN	28.52	0.0419952	
CGI_10008665	.	Pre	Post	3.87	DOWN	25.31	0.00215	
CGI_10011743	.	Pre	Post	3.87	DOWN	7.87	0.0487647	
CGI_10021844	.	Pre	Post	3.87	DOWN	14.14	0.00535132	
XLOC_000059	-	Pre	Post	3.87	DOWN	1224.05	0.0290306	
XLOC_024115	-	Pre	Post	3.87	DOWN	94.56	0.00215	
CGI_10001246	.	Pre	Post	3.86	DOWN	58.49	0.0214053	
CGI_10007980	.	Pre	Post	3.86	DOWN	8.90	0.0249538	
CGI_10009433	.	Pre	Post	3.86	DOWN	25.75	0.00215	
CGI_10014319	.	Pre	Post	3.86	DOWN	37.00	0.0274146	
CGI_10018865	.	Pre	Post	3.86	DOWN	524.17	0.00889927	
CGI_10025795	.	Pre	Post	3.86	UP	86.26	0.00215	
CGI_10028335	.	Pre	Post	3.86	DOWN	163.28	0.00666529	
XLOC_017062	-	Pre	Post	3.86	DOWN	27.99	0.00215	
CGI_10014372	.	Pre	Post	3.85	DOWN	51.58	0.00215	
CGI_10022430	.	Pre	Post	3.85	DOWN	96.97	0.00382598	
CGI_10026413	.	Pre	Post	3.85	DOWN	20.86	0.00785737	
CGI_10007576	.	Pre	Post	3.84	DOWN	9.52	0.00215	
CGI_10011678	.	Pre	Post	3.84	DOWN	143.62	0.00535132	
CGI_10012613	.	Pre	Post	3.84	DOWN	47.27	0.00215	
CGI_10016430	.	Pre	Post	3.84	DOWN	905.17	0.02965	
CGI_10019877	.	Pre	Post	3.84	DOWN	11.97	0.0174366	
CGI_10024995	.	Pre	Post	3.84	DOWN	9.64	0.0191388	
XLOC_008898	-	Pre	Post	3.84	UP	11.21	0.00535132	
XLOC_020887	-	Pre	Post	3.84	DOWN	12.69	0.02965	
CGI_10003823	.	Pre	Post	3.83	DOWN	301.25	0.014125	
CGI_10017188	.	Pre	Post	3.83	DOWN	19.51	0.00215	
XLOC_027322	CGI_10019433	Pre	Post	3.83	UP	35.18	0.0414297	
CGI_10014451	.	Pre	Post	3.82	DOWN	176.32	0.00666529	
CGI_10017999	.	Pre	Post	3.82	DOWN	6.71	0.0110432	
CGI_10018850	.	Pre	Post	3.82	UP	8.40	0.0377813	
CGI_10008235	.	Pre	Post	3.81	UP	34.49	0.0255944	
CGI_10020752	.	Pre	Post	3.81	DOWN	8.89	0.0214053	
CGI_10020777	.	Pre	Post	3.81	DOWN	41.52	0.0324518	
CGI_10019401	.	Pre	Post	3.80	DOWN	39.89	0.00215	
CGI_10024423	.	Pre	Post	3.80	DOWN	6.95	0.0341942	
CGI_10000877	.	Pre	Post	3.79	DOWN	25.39	0.00215	
CGI_10015847	.	Pre	Post	3.79	UP	9.37	0.0425008	
CGI_10015948	.	Pre	Post	3.79	DOWN	46.73	0.0149661	
CGI_10016297	.	Pre	Post	3.79	DOWN	47.75	0.0214053	
CGI_10016441	.	Pre	Post	3.79	DOWN	6.73	0.0242748	
CGI_10003546	.	Pre	Post	3.78	DOWN	38.25	0.014125	
CGI_10012483	.	Pre	Post	3.77	DOWN	29.98	0.039393	
CGI_10013928	.	Pre	Post	3.77	UP	16.63	0.0274146	
XLOC_036046	CGI_10007500	Pre	Post	3.77	UP	377.08	0.0174366	
CGI_10007276	.	Pre	Post	3.76	DOWN	20.67	0.00215	
CGI_10008488	.	Pre	Post	3.76	DOWN	31.44	0.00535132	
CGI_10013056	.	Pre	Post	3.76	DOWN	57.94	0.0100156	
CGI_10013925	.	Pre	Post	3.76	DOWN	23.49	0.00889927	
CGI_10020757	.	Pre	Post	3.76	DOWN	49.85	0.0242748	
CGI_10005733	.	Pre	Post	3.75	DOWN	59.31	0.00215	
CGI_10007140	.	Pre	Post	3.75	UP	17.01	0.0482682	
CGI_10010131	.	Pre	Post	3.75	DOWN	24.10	0.00666529	
CGI_10011096	.	Pre	Post	3.75	DOWN	148.83	0.00215	
XLOC_007003	-	Pre	Post	3.75	DOWN	170.61	0.00889927	
XLOC_007198	-	Pre	Post	3.75	DOWN	65.26	0.00215	
XLOC_009523	-	Pre	Post	3.75	UP	193.18	0.0242748	
CGI_10004937	.	Pre	Post	3.74	DOWN	12.92	0.0242748	
CGI_10009318	.	Pre	Post	3.74	DOWN	114.27	0.00215	
CGI_10012637	.	Pre	Post	3.74	DOWN	5.06	0.0341942	
CGI_10014831	.	Pre	Post	3.71	DOWN	19.08	0.00215	
CGI_10016652	.	Pre	Post	3.71	UP	24.48	0.00889927	
CGI_10017922	.	Pre	Post	3.71	UP	5.94	0.0284851	
CGI_10020092	.	Pre	Post	3.71	DOWN	30.34	0.00215	
CGI_10024194	.	Pre	Post	3.71	DOWN	63.59	0.00215	
CGI_10016358	.	Pre	Post	3.70	UP	53.57	0.0249538	
CGI_10006642	.	Pre	Post	3.69	DOWN	14.62	0.0491392	
CGI_10012135	.	Pre	Post	3.69	DOWN	38.59	0.00785737	
CGI_10019661	.	Pre	Post	3.69	DOWN	23.67	0.00535132	
CGI_10017977	.	Pre	Post	3.68	DOWN	78.00	0.00215	
CGI_10024740	.	Pre	Post	3.68	DOWN	25.02	0.00666529	
CGI_10003191	.	Pre	Post	3.67	DOWN	72.29	0.00382598	
CGI_10007666	.	Pre	Post	3.67	DOWN	59.22	0.0110432	
CGI_10010531	.	Pre	Post	3.67	DOWN	10.62	0.00382598	
CGI_10012025	.	Pre	Post	3.67	UP	449.12	0.00215	
CGI_10027141	.	Pre	Post	3.67	DOWN	22.92	0.0399326	
CGI_10007530	.	Pre	Post	3.66	DOWN	1103.12	0.00535132	
CGI_10003184	.	Pre	Post	3.65	UP	27.56	0.0131324	
CGI_10017526	.	Pre	Post	3.65	DOWN	1291.82	0.00785737	
CGI_10023083	.	Pre	Post	3.65	DOWN	70.77	0.0264076	
XLOC_000124	-	Pre	Post	3.65	UP	512.89	0.00215	
XLOC_017813	-	Pre	Post	3.65	UP	60.80	0.00785737	
CGI_10006274	.	Pre	Post	3.63	DOWN	19.34	0.0110432	
CGI_10008372	.	Pre	Post	3.63	DOWN	8.33	0.0482682	
CGI_10013389	.	Pre	Post	3.62	DOWN	75.63	0.0206627	
CGI_10015868	.	Pre	Post	3.62	DOWN	273.96	0.00215	
CGI_10007707	.	Pre	Post	3.61	DOWN	26.34	0.00382598	
CGI_10019266	.	Pre	Post	3.61	DOWN	583.22	0.00215	
CGI_10026733	.	Pre	Post	3.61	DOWN	65.96	0.0182498	
CGI_10007827	BMPR1	Pre	Post	3.60	DOWN	10.44	0.0284851	
CGI_10010665	.	Pre	Post	3.60	UP	57.33	0.014125	
CGI_10013451	.	Pre	Post	3.60	DOWN	43.32	0.00535132	
CGI_10022328	.	Pre	Post	3.60	DOWN	18.63	0.0221631	
CGI_10028343	.	Pre	Post	3.60	DOWN	260.31	0.00215	
CGI_10002756	.	Pre	Post	3.59	DOWN	43.87	0.00535132	
CGI_10004578	.	Pre	Post	3.59	DOWN	25.81	0.0122017	
CGI_10010404	.	Pre	Post	3.59	DOWN	4.49	0.0324518	
CGI_10015226	.	Pre	Post	3.59	DOWN	79.40	0.00215	
CGI_10020964	.	Pre	Post	3.59	DOWN	71.58	0.0149661	
CGI_10028127	.	Pre	Post	3.59	DOWN	93.69	0.00535132	
XLOC_000400	-	Pre	Post	3.59	UP	112.55	0.0290306	
XLOC_022471	-	Pre	Post	3.59	DOWN	6.87	0.0249538	
CGI_10008442	.	Pre	Post	3.58	DOWN	44.65	0.00785737	
CGI_10010837	.	Pre	Post	3.58	UP	46.61	0.0214053	
CGI_10017448	.	Pre	Post	3.58	UP	21.50	0.0467212	
CGI_10019402	.	Pre	Post	3.58	UP	14.92	0.00889927	
XLOC_019594	CGI_10002248	Pre	Post	3.58	UP	190.35	0.00382598	
CGI_10013846	.	Pre	Post	3.57	DOWN	19.11	0.00215	
CGI_10019027	.	Pre	Post	3.57	UP	29.22	0.00382598	
CGI_10026773	.	Pre	Post	3.57	UP	25.44	0.0100156	
XLOC_035190	-	Pre	Post	3.57	DOWN	20.21	0.0214053	
CGI_10007186	.	Pre	Post	3.56	UP	482.33	0.0206627	
CGI_10016724	.	Pre	Post	3.56	DOWN	53.78	0.00382598	
CGI_10020428	.	Pre	Post	3.56	DOWN	73.75	0.00215	
CGI_10022176	.	Pre	Post	3.56	UP	32.18	0.0131324	
CGI_10022434	.	Pre	Post	3.56	UP	25.19	0.0110432	
CGI_10007141	.	Pre	Post	3.55	UP	1072.48	0.00785737	
CGI_10019372	.	Pre	Post	3.55	DOWN	499.00	0.0447659	
CGI_10027614	.	Pre	Post	3.55	DOWN	158.20	0.00215	
XLOC_014402	-	Pre	Post	3.55	UP	53.76	0.0341942	
CGI_10024298	.	Pre	Post	3.54	DOWN	49.95	0.0131324	
CGI_10024392	.	Pre	Post	3.54	DOWN	40.87	0.00215	
XLOC_027357	-	Pre	Post	3.53	UP	15.63	0.0131324	
CGI_10001347	.	Pre	Post	3.51	DOWN	21.57	0.00215	
CGI_10008610	.	Pre	Post	3.51	DOWN	28.08	0.00382598	
CGI_10019722	.	Pre	Post	3.51	UP	16.04	0.0110432	
XLOC_028369	-	Pre	Post	3.51	DOWN	9471.62	0.00382598	
CGI_10010153	.	Pre	Post	3.50	DOWN	955.13	0.00785737	
CGI_10022006	.	Pre	Post	3.50	DOWN	29.69	0.02965	
CGI_10023592	.	Pre	Post	3.50	UP	41.99	0.00215	
XLOC_019842	-	Pre	Post	3.50	UP	67.85	0.0382406	
CGI_10002065	.	Pre	Post	3.49	DOWN	36.07	0.00215	
CGI_10020388	.	Pre	Post	3.49	DOWN	11.39	0.0158076	
CGI_10005311	.	Pre	Post	3.48	DOWN	127.54	0.00215	
CGI_10013492	.	Pre	Post	3.48	DOWN	20.12	0.0199867	
CGI_10015426	.	Pre	Post	3.48	DOWN	2068.89	0.00382598	
CGI_10023564	.	Pre	Post	3.48	DOWN	4.77	0.00382598	
CGI_10011832	.	Pre	Post	3.47	DOWN	40.45	0.0100156	
CGI_10014774	.	Pre	Post	3.47	DOWN	22.66	0.0110432	
CGI_10017610	.	Pre	Post	3.47	DOWN	21.73	0.00215	
CGI_10005296	.	Pre	Post	3.46	UP	52.56	0.0235973	
CGI_10010296	.	Pre	Post	3.46	UP	7.60	0.00889927	
CGI_10010476	.	Pre	Post	3.46	UP	2028.83	0.00785737	
CGI_10011205	.	Pre	Post	3.46	DOWN	37.87	0.00215	
CGI_10012208	.	Pre	Post	3.46	UP	27.59	0.04363	
CGI_10017583	.	Pre	Post	3.46	UP	30.64	0.0110432	
CGI_10026562	.	Pre	Post	3.46	DOWN	83.13	0.00382598	
CGI_10027183	.	Pre	Post	3.46	DOWN	1.85	0.0405712	
XLOC_000540	-	Pre	Post	3.46	UP	12.44	0.0290306	
XLOC_004328	-	Pre	Post	3.46	DOWN	1898.57	0.0284851	
CGI_10006667	.	Pre	Post	3.45	DOWN	213.98	0.00215	
CGI_10007857	.	Pre	Post	3.45	DOWN	433.72	0.0409378	
CGI_10011808	.	Pre	Post	3.45	DOWN	120.42	0.00215	
CGI_10018447	.	Pre	Post	3.45	DOWN	63.18	0.00535132	
CGI_10024777	.	Pre	Post	3.45	DOWN	49.60	0.0452421	
CGI_10028226	.	Pre	Post	3.45	DOWN	136.96	0.00215	
CGI_10009495	.	Pre	Post	3.44	UP	1300.06	0.00666529	
XLOC_002727	CGI_10015748	Pre	Post	3.44	DOWN	23.32	0.0430817	
CGI_10000293	.	Pre	Post	3.43	DOWN	71.82	0.0367095	
CGI_10003058	.	Pre	Post	3.43	DOWN	12.06	0.00382598	
CGI_10006485	.	Pre	Post	3.43	UP	13.93	0.0377813	
CGI_10023990	.	Pre	Post	3.43	DOWN	21.48	0.00785737	
XLOC_002350	-	Pre	Post	3.43	UP	15.47	0.0425008	
XLOC_003024	-	Pre	Post	3.43	UP	866.17	0.0235973	
XLOC_024170	-	Pre	Post	3.43	DOWN	53.44	0.0336711	
CGI_10001931	.	Pre	Post	3.42	UP	62.10	0.0310111	
CGI_10005674	.	Pre	Post	3.42	DOWN	18.47	0.00666529	
CGI_10017508	.	Pre	Post	3.42	UP	65.54	0.0387686	
XLOC_023746	-	Pre	Post	3.42	UP	41.20	0.00785737	
CGI_10008680	.	Pre	Post	3.41	DOWN	141.73	0.00215	
CGI_10020779	.	Pre	Post	3.41	DOWN	22.14	0.04363	
CGI_10024638	.	Pre	Post	3.41	DOWN	19.36	0.0158076	
CGI_10026652	.	Pre	Post	3.41	UP	50.46	0.0221631	
CGI_10008520	.	Pre	Post	3.40	UP	11.57	0.0279467	
CGI_10015398	.	Pre	Post	3.40	DOWN	201.51	0.00382598	
CGI_10023761	.	Pre	Post	3.39	UP	35.66	0.00785737	
CGI_10024908	.	Pre	Post	3.39	DOWN	26.00	0.0495084	
XLOC_000233	-	Pre	Post	3.39	DOWN	66.66	0.00785737	
XLOC_031182	CGI_10017272	Pre	Post	3.39	DOWN	139.73	0.0430817	
CGI_10011582	.	Pre	Post	3.38	DOWN	46.65	0.00382598	
CGI_10026389	.	Pre	Post	3.38	DOWN	81.81	0.00215	
XLOC_004028	CGI_10023454	Pre	Post	3.38	UP	57.15	0.00889927	
XLOC_020898	CGI_10026865	Pre	Post	3.38	UP	26.42	0.00666529	
CGI_10014140	.	Pre	Post	3.37	DOWN	61.54	0.0452421	
CGI_10016310	.	Pre	Post	3.37	UP	12.73	0.0409378	
CGI_10027977	.	Pre	Post	3.37	DOWN	9.21	0.0199867	
XLOC_007015	-	Pre	Post	3.37	DOWN	133.75	0.00785737	
XLOC_014826	-	Pre	Post	3.37	DOWN	27.55	0.0399326	
XLOC_017751	-	Pre	Post	3.37	UP	86.53	0.00889927	
XLOC_035447	-	Pre	Post	3.37	DOWN	31.27	0.0249538	
CGI_10001247	.	Pre	Post	3.36	UP	218.47	0.026909	
CGI_10009587	.	Pre	Post	3.36	UP	8.94	0.0284851	
XLOC_002906	-	Pre	Post	3.36	UP	49.18	0.0495084	
CGI_10008205	.	Pre	Post	3.35	DOWN	34.95	0.0149661	
CGI_10012504	.	Pre	Post	3.35	DOWN	7.67	0.0249538	
CGI_10026099	.	Pre	Post	3.35	DOWN	102.36	0.0221631	
XLOC_000990	-	Pre	Post	3.35	UP	29.23	0.0399326	
CGI_10007559	.	Pre	Post	3.33	UP	234.61	0.00215	
CGI_10016372	.	Pre	Post	3.33	UP	48.60	0.0255944	
CGI_10001807	.	Pre	Post	3.32	DOWN	29.11	0.04363	
CGI_10009511	.	Pre	Post	3.32	DOWN	53.32	0.00215	
CGI_10027484	.	Pre	Post	3.32	DOWN	102.86	0.0495084	
XLOC_014303	CGI_10011540	Pre	Post	3.32	DOWN	624.71	0.02965	
CGI_10003816	.	Pre	Post	3.31	DOWN	6.34	0.00382598	
CGI_10012215	.	Pre	Post	3.31	DOWN	98.67	0.00535132	
CGI_10021300	.	Pre	Post	3.31	DOWN	12.17	0.0214053	
CGI_10024250	.	Pre	Post	3.31	UP	25.74	0.0377813	
XLOC_021207	-	Pre	Post	3.31	DOWN	19.20	0.0235973	
XLOC_032631	-	Pre	Post	3.31	DOWN	24.88	0.00535132	
CGI_10012352	.	Pre	Post	3.30	DOWN	482.57	0.00785737	
CGI_10023954	.	Pre	Post	3.30	UP	20.02	0.0174366	
CGI_10026552	.	Pre	Post	3.30	DOWN	24.09	0.00382598	
CGI_10019614	.	Pre	Post	3.29	UP	31.81	0.0235973	
CGI_10023477	.	Pre	Post	3.29	DOWN	10.03	0.0414297	
CGI_10027473	.	Pre	Post	3.29	DOWN	157.24	0.00382598	
XLOC_024633	-	Pre	Post	3.29	DOWN	55.92	0.0228219	
CGI_10001748	.	Pre	Post	3.28	DOWN	77.93	0.00666529	
CGI_10007422	.	Pre	Post	3.28	DOWN	11.55	0.0409378	
CGI_10015630	.	Pre	Post	3.28	DOWN	90.68	0.00215	
CGI_10018568	.	Pre	Post	3.28	DOWN	66.48	0.00215	
CGI_10023068	.	Pre	Post	3.28	DOWN	36.91	0.0110432	
XLOC_029597	CGI_10017986	Pre	Post	3.28	DOWN	43.74	0.014125	
CGI_10010640	.	Pre	Post	3.27	DOWN	16.33	0.00382598	
CGI_10026985	.	Pre	Post	3.27	DOWN	315.74	0.00889927	
XLOC_010870	-	Pre	Post	3.27	UP	39.84	0.0372623	
XLOC_031613	CGI_10018263	Pre	Post	3.27	DOWN	35.80	0.00215	
CGI_10005253	.	Pre	Post	3.26	UP	9.22	0.0131324	
CGI_10013631	.	Pre	Post	3.26	DOWN	129.65	0.046262	
CGI_10018886	.	Pre	Post	3.26	DOWN	8.15	0.00535132	
CGI_10022771	.	Pre	Post	3.26	DOWN	26.63	0.0491392	
CGI_10013652	.	Pre	Post	3.25	DOWN	20.88	0.0110432	
CGI_10016934	.	Pre	Post	3.25	DOWN	88.12	0.00215	
CGI_10019179	.	Pre	Post	3.25	DOWN	92.57	0.0110432	
CGI_10023194	.	Pre	Post	3.25	UP	49.28	0.00215	
CGI_10006168	.	Pre	Post	3.24	DOWN	18.33	0.00535132	
CGI_10008172	.	Pre	Post	3.24	DOWN	29.25	0.00215	
CGI_10009167	.	Pre	Post	3.24	DOWN	8.33	0.02965	
CGI_10018142	.	Pre	Post	3.24	DOWN	19.13	0.00785737	
CGI_10020410	.	Pre	Post	3.24	DOWN	42.50	0.0336711	
XLOC_010225	-	Pre	Post	3.24	DOWN	92.99	0.0352832	
CGI_10003620	.	Pre	Post	3.23	DOWN	8.05	0.026909	
CGI_10004188	.	Pre	Post	3.23	UP	41.37	0.02965	
CGI_10005238	.	Pre	Post	3.23	DOWN	508.45	0.00215	
CGI_10021747	.	Pre	Post	3.23	DOWN	11600.86	0.0409378	
CGI_10027751	.	Pre	Post	3.23	DOWN	6.37	0.0419952	
XLOC_026975	CGI_10015027,CGI_10015028	Pre	Post	3.23	DOWN	38.66	0.0100156	
CGI_10008276	.	Pre	Post	3.22	UP	61.50	0.0100156	
CGI_10019510	.	Pre	Post	3.22	DOWN	26.26	0.046262	
XLOC_004124	-	Pre	Post	3.22	DOWN	98.95	0.0330663	
CGI_10007011	.	Pre	Post	3.21	DOWN	49.03	0.00215	
CGI_10021716	.	Pre	Post	3.21	DOWN	2107.82	0.0131324	
CGI_10023676	.	Pre	Post	3.21	DOWN	26.85	0.00535132	
XLOC_032810	CGI_10022207	Pre	Post	3.21	UP	59.31	0.0242748	
CGI_10007667	.	Pre	Post	3.20	DOWN	26.74	0.0221631	
CGI_10011373	.	Pre	Post	3.20	DOWN	21.84	0.026909	
CGI_10016425	.	Pre	Post	3.20	UP	64.39	0.0191388	
CGI_10019858	.	Pre	Post	3.20	DOWN	22.82	0.0228219	
CGI_10021075	.	Pre	Post	3.20	DOWN	18.86	0.0347071	
CGI_10026126	.	Pre	Post	3.20	UP	8.53	0.039393	
CGI_10026230	.	Pre	Post	3.20	DOWN	53.84	0.00382598	
CGI_10027793	.	Pre	Post	3.20	DOWN	41.55	0.0149661	
XLOC_001204	-	Pre	Post	3.20	UP	619.58	0.0110432	
XLOC_005519	CGI_10011834	Pre	Post	3.20	DOWN	80.25	0.0100156	
CGI_10011666	.	Pre	Post	3.19	UP	14.41	0.0167552	
CGI_10015777	.	Pre	Post	3.19	DOWN	24.56	0.00785737	
CGI_10018866	.	Pre	Post	3.19	DOWN	32.42	0.00889927	
CGI_10023805	.	Pre	Post	3.19	DOWN	906.38	0.00666529	
XLOC_008810	-	Pre	Post	3.19	DOWN	53.10	0.00889927	
XLOC_014120	CGI_10013178	Pre	Post	3.19	DOWN	6.33	0.0491392	
CGI_10004063	.	Pre	Post	3.18	UP	558.17	0.00889927	
CGI_10006238	.	Pre	Post	3.18	UP	7.29	0.014125	
XLOC_006354	-	Pre	Post	3.18	UP	116.71	0.00215	
CGI_10027692	.	Pre	Post	3.17	DOWN	98.02	0.00215	
XLOC_016093	-	Pre	Post	3.17	UP	92.71	0.0452421	
CGI_10004612	.	Pre	Post	3.16	DOWN	32.16	0.00215	
CGI_10028298	.	Pre	Post	3.16	DOWN	37.30	0.0303911	
CGI_10004590	.	Pre	Post	3.15	DOWN	65.44	0.00535132	
CGI_10010519	.	Pre	Post	3.15	DOWN	15.01	0.0167552	
CGI_10017406	.	Pre	Post	3.15	DOWN	20.22	0.00215	
XLOC_022472	CGI_10018576	Pre	Post	3.15	UP	3144.84	0.0122017	
CGI_10004079	.	Pre	Post	3.14	DOWN	20.20	0.02965	
CGI_10010713	.	Pre	Post	3.14	DOWN	227.83	0.00215	
CGI_10011759	.	Pre	Post	3.14	DOWN	23.78	0.00215	
CGI_10013040	.	Pre	Post	3.14	DOWN	28.54	0.0199867	
CGI_10018007	.	Pre	Post	3.14	DOWN	16.29	0.0158076	
CGI_10020574	.	Pre	Post	3.14	DOWN	19.46	0.00785737	
CGI_10026502	.	Pre	Post	3.14	UP	430.26	0.00535132	
XLOC_026628	-	Pre	Post	3.14	UP	8.19	0.0430817	
